shelf_id,floor,x,y
Shelf_78547,3F,46,18
Shelf_78548,3F,13,20
Shelf_78549,2F,39,13
Shelf_78550,2F,54,13
Shelf_78551,2F,38,4
Shelf_78552,2F,33,24
Shelf_78553,2F,56,10
Shelf_78554,3F,42,1
Shelf_78555,2F,52,14
Shelf_78556,2F,35,28
Shelf_78557,2F,31,24
Shelf_78558,3F,28,12
Shelf_78559,3F,8,24
Shelf_78560,3F,15,1
Shelf_78561,3F,35,13
Shelf_78562,2F,9,16
Shelf_78563,2F,24,17
Shelf_78564,2F,47,5
Shelf_78565,3F,11,2
Shelf_78566,3F,54,5
Shelf_78567,3F,33,12
Shelf_78568,2F,35,4
Shelf_78569,2F,29,18
Shelf_78570,3F,54,16
Shelf_78571,2F,31,8
Shelf_78572,3F,35,17
Shelf_78573,3F,37,20
Shelf_78574,2F,8,2
Shelf_78575,2F,50,24
Shelf_78576,2F,12,23
Shelf_78577,2F,53,12
Shelf_78578,3F,50,20
Shelf_78579,3F,31,16
Shelf_78580,2F,44,23
Shelf_78581,3F,57,13
Shelf_78582,2F,38,16
Shelf_78583,2F,20,6
Shelf_78584,3F,29,30
Shelf_78585,3F,39,17
Shelf_78586,2F,59,23
Shelf_78587,3F,26,27
Shelf_78588,2F,48,6
Shelf_78589,3F,53,8
Shelf_78590,2F,23,2
Shelf_78591,2F,46,20
Shelf_78592,3F,45,21
Shelf_78593,3F,54,9
Shelf_78594,2F,11,6
Shelf_78595,2F,40,13
Shelf_78596,2F,46,13
Shelf_78597,3F,41,9
Shelf_78598,2F,20,23
Shelf_78599,3F,19,5
Shelf_78600,2F,13,16
Shelf_78601,2F,20,24
Shelf_78602,2F,24,8
Shelf_78603,2F,13,18
Shelf_78604,3F,59,8
Shelf_78605,2F,32,8
Shelf_78606,2F,26,26
Shelf_78607,3F,32,2
Shelf_78608,2F,57,1
Shelf_78609,3F,14,6
Shelf_78610,3F,45,6
Shelf_78611,2F,28,8
Shelf_78612,2F,52,23
Shelf_78613,3F,32,16
Shelf_78614,3F,31,1
Shelf_78615,2F,47,18
Shelf_78616,3F,28,26
Shelf_78617,3F,21,24
Shelf_78618,3F,50,24
Shelf_78619,3F,24,6
Shelf_78620,2F,28,12
Shelf_78621,2F,53,10
Shelf_78622,3F,44,18
Shelf_78623,3F,35,23
Shelf_78624,2F,45,16
Shelf_78625,3F,20,5
Shelf_78626,3F,25,1
Shelf_78627,2F,19,5
Shelf_78628,3F,46,1
Shelf_78629,2F,42,30
Shelf_78630,3F,14,16
Shelf_78631,3F,45,13
Shelf_78632,3F,59,15
Shelf_78633,2F,27,14
Shelf_78634,3F,42,18
Shelf_78635,2F,11,2
Shelf_78636,3F,36,26
Shelf_78637,2F,20,9
Shelf_78638,3F,20,18
Shelf_78639,3F,27,5
Shelf_78640,3F,37,2
Shelf_78641,2F,31,16
Shelf_78642,3F,10,8
Shelf_78643,2F,11,12
Shelf_78644,2F,12,17
Shelf_78645,3F,13,9
Shelf_78646,2F,49,8
Shelf_78647,3F,40,24
Shelf_78648,2F,29,12
Shelf_78649,3F,32,17
Shelf_78650,3F,13,10
Shelf_78651,3F,59,9
Shelf_78652,2F,59,4
Shelf_78653,2F,31,9
Shelf_78654,2F,57,23
Shelf_78655,3F,39,26
Shelf_78656,3F,26,21
Shelf_78657,3F,30,10
Shelf_78658,2F,38,26
Shelf_78659,2F,14,8
Shelf_78660,2F,53,13
Shelf_78661,2F,23,14
Shelf_78662,2F,15,6
Shelf_78663,3F,54,23
Shelf_78664,2F,59,5
Shelf_78665,2F,52,8
Shelf_78666,3F,27,17
Shelf_78667,2F,56,14
Shelf_78668,2F,50,17
Shelf_78669,3F,56,12
Shelf_78670,3F,41,27
Shelf_78671,2F,48,20
Shelf_78672,2F,35,9
Shelf_78673,2F,59,21
Shelf_78674,3F,36,21
Shelf_78675,3F,48,17
Shelf_78676,3F,19,2
Shelf_78677,3F,47,4
Shelf_78678,2F,33,14
Shelf_78679,3F,29,20
Shelf_78680,3F,23,13
Shelf_78681,3F,26,20
Shelf_78682,2F,14,21
Shelf_78683,3F,9,18
Shelf_78684,2F,36,26
Shelf_78685,3F,12,10
Shelf_78686,3F,8,23
Shelf_78687,2F,35,21
Shelf_78688,2F,48,18
Shelf_78689,2F,23,21
Shelf_78690,2F,10,4
Shelf_78691,2F,31,10
Shelf_78692,3F,29,10
Shelf_78693,3F,9,24
Shelf_78694,3F,20,24
Shelf_78695,3F,47,17
Shelf_78696,2F,55,16
Shelf_78697,3F,35,12
Shelf_78698,3F,44,6
Shelf_78699,3F,50,1
Shelf_78700,2F,45,12
Shelf_78701,3F,44,9
Shelf_78702,3F,15,4
Shelf_78703,2F,33,2
Shelf_78704,3F,20,12
Shelf_78705,2F,44,9
Shelf_78706,3F,40,2
Shelf_78707,3F,21,6
Shelf_78708,3F,22,24
Shelf_78709,3F,49,5
Shelf_78710,2F,50,20
Shelf_78711,3F,55,13
Shelf_78712,2F,52,2
Shelf_78713,2F,46,17
Shelf_78714,2F,9,20
Shelf_78715,2F,18,20
Shelf_78716,3F,8,17
Shelf_78717,3F,10,24
Shelf_78718,3F,36,16
Shelf_78719,3F,33,13
Shelf_78720,3F,35,24
Shelf_78721,2F,32,28
Shelf_78722,3F,26,26
Shelf_78723,2F,29,20
Shelf_78724,3F,53,2
Shelf_78725,2F,29,10
Shelf_78726,3F,16,13
Shelf_78727,2F,32,20
Shelf_78728,3F,31,23
Shelf_78729,2F,41,21
Shelf_78730,2F,36,12
Shelf_78731,3F,41,18
Shelf_78732,3F,44,8
Shelf_78733,2F,55,8
Shelf_78734,2F,13,21
Shelf_78735,2F,56,8
Shelf_78736,2F,39,30
Shelf_78737,3F,45,16
Shelf_78738,2F,34,1
Shelf_78739,3F,57,10
Shelf_78740,3F,48,10
Shelf_78741,3F,11,4
Shelf_78742,3F,49,23
Shelf_78743,2F,9,2
Shelf_78744,3F,28,10
Shelf_78745,3F,54,20
Shelf_78746,2F,27,28
Shelf_78747,2F,13,1
Shelf_78748,3F,8,20
Shelf_78749,2F,40,26
Shelf_78750,3F,24,13
Shelf_78751,3F,8,12
Shelf_78752,3F,27,6
Shelf_78753,3F,29,1
Shelf_78754,2F,55,18
Shelf_78755,2F,37,13
Shelf_78756,3F,59,11
Shelf_78757,3F,54,10
Shelf_78758,3F,38,2
Shelf_78759,3F,38,8
Shelf_78760,3F,57,8
Shelf_78761,3F,57,5
Shelf_78762,2F,44,8
Shelf_78763,2F,26,8
Shelf_78764,2F,35,2
Shelf_78765,3F,22,1
Shelf_78766,2F,10,20
Shelf_78767,3F,47,14
Shelf_78768,3F,32,10
Shelf_78769,3F,47,20
Shelf_78770,3F,32,14
Shelf_78771,3F,36,20
Shelf_78772,2F,13,5
Shelf_78773,2F,12,10
Shelf_78774,3F,38,21
Shelf_78775,2F,24,4
Shelf_78776,3F,37,5
Shelf_78777,3F,46,9
Shelf_78778,3F,36,10
Shelf_78779,2F,10,2
Shelf_78780,2F,27,4
Shelf_78781,3F,18,12
Shelf_78782,3F,35,5
Shelf_78783,3F,46,23
Shelf_78784,2F,26,2
Shelf_78785,2F,35,1
Shelf_78786,3F,29,4
Shelf_78787,2F,19,8
Shelf_78788,2F,36,14
Shelf_78789,2F,33,4
Shelf_78790,2F,39,18
Shelf_78791,2F,30,14
Shelf_78792,2F,18,9
Shelf_78793,2F,36,9
Shelf_78794,2F,44,20
Shelf_78795,3F,15,8
Shelf_78796,2F,19,4
Shelf_78797,3F,48,5
Shelf_78798,2F,40,1
Shelf_78799,2F,12,8
Shelf_78800,3F,44,20
Shelf_78801,3F,57,21
Shelf_78802,3F,24,4
Shelf_78803,2F,12,18
Shelf_78804,2F,26,27
Shelf_78805,2F,24,12
Shelf_78806,3F,41,5
Shelf_78807,2F,20,14
Shelf_78808,2F,28,13
Shelf_78809,3F,32,27
Shelf_78810,3F,16,20
Shelf_78811,2F,26,13
Shelf_78812,3F,15,24
Shelf_78813,3F,12,6
Shelf_78814,2F,48,5
Shelf_78815,3F,32,1
Shelf_78816,3F,21,2
Shelf_78817,2F,37,12
Shelf_78818,3F,44,10
Shelf_78819,3F,28,6
Shelf_78820,2F,45,21
Shelf_78821,3F,13,14
Shelf_78822,2F,26,14
Shelf_78823,2F,32,5
Shelf_78824,2F,39,2
Shelf_78825,3F,37,13
Shelf_78826,3F,37,26
Shelf_78827,3F,14,14
Shelf_78828,2F,33,26
Shelf_78829,2F,31,5
Shelf_78830,3F,41,10
Shelf_78831,2F,24,20
Shelf_78832,3F,52,23
Shelf_78833,2F,49,4
Shelf_78834,2F,52,20
Shelf_78835,2F,59,10
Shelf_78836,2F,19,12
Shelf_78837,3F,24,9
Shelf_78838,2F,45,5
Shelf_78839,3F,40,23
Shelf_78840,3F,46,16
Shelf_78841,3F,52,21
Shelf_78842,3F,29,9
Shelf_78843,3F,55,20
Shelf_78844,3F,31,12
Shelf_78845,3F,21,17
Shelf_78846,3F,16,8
Shelf_78847,2F,44,1
Shelf_78848,3F,36,23
Shelf_78849,2F,31,14
Shelf_78850,2F,14,16
Shelf_78851,3F,22,16
Shelf_78852,3F,26,9
Shelf_78853,2F,28,2
Shelf_78854,2F,46,12
Shelf_78855,2F,35,18
Shelf_78856,2F,10,23
Shelf_78857,2F,40,17
Shelf_78858,2F,28,10
Shelf_78859,3F,54,17
Shelf_78860,3F,31,8
Shelf_78861,3F,37,24
Shelf_78862,2F,29,5
Shelf_78863,2F,41,14
Shelf_78864,2F,22,1
Shelf_78865,3F,28,27
Shelf_78866,2F,18,17
Shelf_78867,2F,41,2
Shelf_78868,3F,27,14
Shelf_78869,2F,31,21
Shelf_78870,3F,37,10
Shelf_78871,3F,39,24
Shelf_78872,2F,44,16
Shelf_78873,2F,30,9
Shelf_78874,3F,30,8
Shelf_78875,3F,37,12
Shelf_78876,2F,33,10
Shelf_78877,3F,22,17
Shelf_78878,2F,14,10
Shelf_78879,2F,48,21
Shelf_78880,3F,37,30
Shelf_78881,2F,21,18
Shelf_78882,3F,29,16
Shelf_78883,2F,42,5
Shelf_78884,2F,53,2
Shelf_78885,3F,29,5
Shelf_78886,3F,41,12
Shelf_78887,2F,33,6
Shelf_78888,3F,35,8
Shelf_78889,3F,39,1
Shelf_78890,2F,56,23
Shelf_78891,3F,47,9
Shelf_78892,3F,38,30
Shelf_78893,2F,15,8
Shelf_78894,3F,8,6
Shelf_78895,3F,30,9
Shelf_78896,2F,55,5
Shelf_78897,3F,38,12
Shelf_78898,2F,15,20
Shelf_78899,3F,29,21
Shelf_78900,3F,12,5
Shelf_78901,2F,58,1
Shelf_78902,3F,30,2
Shelf_78903,3F,41,21
Shelf_78904,2F,21,9
Shelf_78905,3F,49,6
Shelf_78906,3F,12,1
Shelf_78907,2F,53,4
Shelf_78908,3F,27,26
Shelf_78909,2F,31,2
Shelf_78910,3F,23,6
Shelf_78911,2F,22,14
Shelf_78912,3F,47,5
Shelf_78913,2F,16,16
Shelf_78914,3F,26,23
Shelf_78915,2F,47,14
Shelf_78916,2F,10,8
Shelf_78917,3F,53,1
Shelf_78918,2F,54,10
Shelf_78919,3F,45,17
Shelf_78920,3F,33,30
Shelf_78921,3F,22,21
Shelf_78922,3F,16,10
Shelf_78923,2F,36,27
Shelf_78924,3F,42,9
Shelf_78925,3F,19,4
Shelf_78926,3F,48,6
Shelf_78927,3F,47,2
Shelf_78928,3F,40,1
Shelf_78929,3F,23,17
Shelf_78930,3F,48,16
Shelf_78931,3F,42,20
Shelf_78932,2F,25,30
Shelf_78933,2F,22,17
Shelf_78934,2F,41,30
Shelf_78935,3F,30,18
Shelf_78936,3F,26,14
Shelf_78937,2F,26,23
Shelf_78938,2F,9,13
Shelf_78939,2F,40,14
Shelf_78940,2F,9,10
Shelf_78941,2F,28,1
Shelf_78942,3F,45,5
Shelf_78943,3F,42,16
Shelf_78944,3F,33,20
Shelf_78945,2F,48,23
Shelf_78946,3F,29,28
Shelf_78947,2F,18,6
Shelf_78948,3F,41,13
Shelf_78949,3F,18,20
Shelf_78950,2F,42,21
Shelf_78951,2F,30,17
Shelf_78952,2F,20,21
Shelf_78953,2F,50,21
Shelf_78954,2F,54,8
Shelf_78955,3F,19,13
Shelf_78956,3F,11,9
Shelf_78957,2F,32,13
Shelf_78958,3F,8,8
Shelf_78959,3F,28,30
Shelf_78960,2F,9,17
Shelf_78961,2F,42,18
Shelf_78962,2F,58,2
Shelf_78963,3F,45,8
Shelf_78964,2F,50,2
Shelf_78965,3F,59,4
Shelf_78966,3F,44,2
Shelf_78967,2F,49,14
Shelf_78968,2F,32,6
Shelf_78969,3F,59,14
Shelf_78970,3F,50,21
Shelf_78971,3F,39,6
Shelf_78972,3F,23,2
Shelf_78973,2F,29,16
Shelf_78974,2F,54,4
Shelf_78975,3F,37,1
Shelf_78976,3F,50,16
Shelf_78977,2F,11,18
Shelf_78978,3F,21,5
Shelf_78979,3F,19,14
Shelf_78980,3F,18,23
Shelf_78981,2F,9,9
Shelf_78982,3F,44,16
Shelf_78983,3F,40,30
Shelf_78984,3F,27,13
Shelf_78985,2F,39,21
Shelf_78986,2F,35,26
Shelf_78987,2F,53,1
Shelf_78988,2F,16,1
Shelf_78989,3F,32,18
Shelf_78990,2F,20,5
Shelf_78991,3F,38,5
Shelf_78992,2F,52,17
Shelf_78993,2F,59,15
Shelf_78994,2F,57,9
Shelf_78995,2F,44,14
Shelf_78996,3F,45,4
Shelf_78997,3F,48,8
Shelf_78998,3F,38,20
Shelf_78999,3F,31,9
Shelf_79000,2F,10,12
Shelf_79001,2F,28,21
Shelf_79002,3F,16,12
Shelf_79003,3F,49,1
Shelf_79004,2F,28,4
Shelf_79005,3F,28,18
Shelf_79006,2F,19,2
Shelf_79007,2F,13,17
Shelf_79008,3F,29,17
Shelf_79009,2F,26,28
Shelf_79010,3F,11,18
Shelf_79011,3F,8,21
Shelf_79012,3F,24,23
Shelf_79013,3F,28,5
Shelf_79014,3F,26,6
Shelf_79015,3F,45,2
Shelf_79016,2F,15,14
Shelf_79017,2F,22,6
Shelf_79018,3F,26,1
Shelf_79019,2F,9,6
Shelf_79020,3F,27,24
Shelf_79021,2F,38,5
Shelf_79022,2F,40,18
Shelf_79023,3F,19,1
Shelf_79024,3F,41,24
Shelf_79025,2F,27,26
Shelf_79026,2F,28,14
Shelf_79027,2F,47,23
Shelf_79028,2F,36,6
Shelf_79029,3F,54,1
Shelf_79030,3F,36,8
Shelf_79031,3F,8,14
Shelf_79032,2F,41,26
Shelf_79033,3F,45,12
Shelf_79034,2F,43,1
Shelf_79035,3F,13,13
Shelf_79036,3F,19,23
Shelf_79037,3F,30,16
Shelf_79038,3F,54,13
Shelf_79039,2F,40,23
Shelf_79040,2F,16,24
Shelf_79041,2F,8,10
Shelf_79042,2F,10,5
Shelf_79043,2F,55,14
Shelf_79044,3F,21,9
Shelf_79045,3F,42,17
Shelf_79046,3F,27,21
Shelf_79047,2F,49,9
Shelf_79048,2F,46,4
Shelf_79049,2F,16,17
Shelf_79050,2F,39,27
Shelf_79051,3F,41,1
Shelf_79052,3F,18,9
Shelf_79053,2F,50,1
Shelf_79054,3F,44,4
Shelf_79055,3F,30,4
Shelf_79056,2F,32,4
Shelf_79057,2F,36,17
Shelf_79058,3F,39,10
Shelf_79059,2F,48,4
Shelf_79060,2F,28,5
Shelf_79061,3F,31,17
Shelf_79062,2F,41,9
Shelf_79063,2F,33,20
Shelf_79064,2F,32,9
Shelf_79065,2F,18,16
Shelf_79066,2F,54,17
Shelf_79067,3F,42,10
Shelf_79068,2F,45,10
Shelf_79069,2F,30,4
Shelf_79070,2F,38,24
Shelf_79071,3F,9,16
Shelf_79072,3F,10,17
Shelf_79073,2F,21,21
Shelf_79074,3F,31,18
Shelf_79075,3F,40,18
Shelf_79076,3F,45,23
Shelf_79077,2F,18,4
Shelf_79078,2F,30,21
Shelf_79079,3F,48,12
Shelf_79080,2F,17,2
Shelf_79081,2F,42,24
Shelf_79082,3F,42,2
Shelf_79083,2F,42,13
Shelf_79084,3F,36,14
Shelf_79085,3F,55,5
Shelf_79086,3F,51,2
Shelf_79087,2F,42,12
Shelf_79088,2F,37,8
Shelf_79089,3F,16,5
Shelf_79090,2F,55,10
Shelf_79091,2F,18,5
Shelf_79092,3F,28,4
Shelf_79093,2F,41,23
Shelf_79094,2F,36,24
Shelf_79095,3F,36,28
Shelf_79096,3F,53,4
Shelf_79097,2F,18,18
Shelf_79098,2F,9,24
Shelf_79099,2F,56,21
Shelf_79100,3F,26,5
Shelf_79101,3F,18,8
Shelf_79102,2F,19,20
Shelf_79103,3F,26,17
Shelf_79104,2F,35,16
Shelf_79105,2F,55,4
Shelf_79106,2F,22,2
Shelf_79107,2F,33,27
Shelf_79108,2F,21,13
Shelf_79109,3F,26,13
Shelf_79110,3F,54,14
Shelf_79111,3F,39,4
Shelf_79112,2F,31,6
Shelf_79113,3F,27,18
Shelf_79114,2F,42,17
Shelf_79115,3F,38,24
Shelf_79116,2F,18,2
Shelf_79117,3F,48,4
Shelf_79118,3F,16,14
Shelf_79119,3F,22,10
Shelf_79120,3F,8,13
Shelf_79121,3F,55,4
Shelf_79122,3F,45,14
Shelf_79123,3F,33,9
Shelf_79124,2F,55,23
Shelf_79125,3F,42,14
Shelf_79126,2F,28,27
Shelf_79127,3F,32,28
Shelf_79128,2F,10,10
Shelf_79129,3F,37,27
Shelf_79130,2F,38,23
Shelf_79131,3F,29,24
Shelf_79132,3F,28,21
Shelf_79133,3F,30,30
Shelf_79134,3F,16,6
Shelf_79135,3F,57,4
Shelf_79136,2F,26,5
Shelf_79137,2F,23,10
Shelf_79138,3F,53,23
Shelf_79139,2F,8,12
Shelf_79140,3F,49,4
Shelf_79141,2F,48,1
Shelf_79142,2F,55,12
Shelf_79143,2F,49,21
Shelf_79144,3F,36,24
Shelf_79145,2F,56,20
Shelf_79146,3F,10,9
Shelf_79147,2F,59,7
Shelf_79148,2F,16,10
Shelf_79149,2F,15,4
Shelf_79150,2F,41,8
Shelf_79151,2F,41,17
Shelf_79152,2F,13,8
Shelf_79153,2F,53,21
Shelf_79154,3F,32,8
Shelf_79155,3F,32,6
Shelf_79156,3F,28,28
Shelf_79157,3F,27,10
Shelf_79158,2F,27,20
Shelf_79159,2F,33,9
Shelf_79160,2F,28,20
Shelf_79161,2F,30,10
Shelf_79162,3F,35,2
Shelf_79163,2F,31,4
Shelf_79164,3F,19,20
Shelf_79165,2F,32,2
Shelf_79166,3F,50,4
Shelf_79167,2F,32,23
Shelf_79168,2F,9,5
Shelf_79169,3F,50,13
Shelf_79170,2F,40,28
Shelf_79171,2F,15,1
Shelf_79172,3F,11,5
Shelf_79173,2F,32,26
Shelf_79174,2F,9,23
Shelf_79175,2F,19,21
Shelf_79176,3F,42,5
Shelf_79177,2F,50,16
Shelf_79178,3F,18,5
Shelf_79179,3F,11,21
Shelf_79180,3F,13,2
Shelf_79181,2F,48,8
Shelf_79182,2F,19,18
Shelf_79183,2F,46,10
Shelf_79184,2F,18,14
Shelf_79185,2F,50,4
Shelf_79186,3F,12,9
Shelf_79187,2F,40,10
Shelf_79188,2F,28,9
Shelf_79189,2F,28,26
Shelf_79190,2F,12,6
Shelf_79191,2F,36,10
Shelf_79192,3F,50,23
Shelf_79193,3F,30,13
Shelf_79194,3F,24,24
Shelf_79195,2F,10,17
Shelf_79196,3F,33,21
Shelf_79197,3F,42,26
Shelf_79198,3F,11,1
Shelf_79199,2F,47,21
Shelf_79200,3F,39,9
Shelf_79201,2F,11,10
Shelf_79202,2F,14,18
Shelf_79203,2F,38,1
Shelf_79204,3F,46,5
Shelf_79205,3F,23,14
Shelf_79206,3F,12,2
Shelf_79207,3F,15,10
Shelf_79208,2F,36,16
Shelf_79209,2F,30,12
Shelf_79210,3F,33,23
Shelf_79211,2F,31,26
Shelf_79212,2F,15,12
Shelf_79213,2F,44,2
Shelf_79214,2F,36,5
Shelf_79215,3F,39,20
Shelf_79216,2F,47,12
Shelf_79217,3F,49,18
Shelf_79218,2F,48,2
Shelf_79219,2F,16,14
Shelf_79220,2F,39,16
Shelf_79221,3F,12,13
Shelf_79222,3F,22,9
Shelf_79223,2F,35,27
Shelf_79224,2F,27,21
Shelf_79225,2F,47,10
Shelf_79226,2F,54,14
Shelf_79227,3F,22,18
Shelf_79228,3F,45,24
Shelf_79229,2F,11,17
Shelf_79230,3F,33,27
Shelf_79231,2F,10,16
Shelf_79232,3F,19,18
Shelf_79233,3F,46,24
Shelf_79234,2F,8,20
Shelf_79235,3F,20,1
Shelf_79236,3F,9,14
Shelf_79237,3F,28,16
Shelf_79238,3F,47,12
Shelf_79239,3F,19,10
Shelf_79240,2F,24,6
Shelf_79241,3F,40,14
Shelf_79242,2F,44,18
Shelf_79243,3F,32,30
Shelf_79244,3F,18,17
Shelf_79245,3F,56,2
Shelf_79246,3F,32,9
Shelf_79247,3F,40,27
Shelf_79248,2F,35,10
Shelf_79249,2F,52,1
Shelf_79250,3F,49,14
Shelf_79251,3F,57,12
Shelf_79252,2F,53,16
Shelf_79253,2F,42,10
Shelf_79254,3F,59,16
Shelf_79255,2F,16,5
Shelf_79256,2F,40,2
Shelf_79257,2F,48,10
Shelf_79258,2F,24,18
Shelf_79259,3F,46,10
Shelf_79260,2F,16,4
Shelf_79261,3F,59,21
Shelf_79262,2F,23,5
Shelf_79263,2F,28,6
Shelf_79264,3F,47,24
Shelf_79265,3F,39,14
Shelf_79266,2F,59,25
Shelf_79267,2F,14,2
Shelf_79268,3F,10,20
Shelf_79269,3F,26,4
Shelf_79270,3F,13,17
Shelf_79271,3F,16,9
Shelf_79272,3F,20,17
Shelf_79273,3F,39,8
Shelf_79274,3F,43,1
Shelf_79275,3F,32,24
Shelf_79276,3F,59,12
Shelf_79277,3F,56,23
Shelf_79278,3F,40,4
Shelf_79279,2F,12,9
Shelf_79280,2F,21,12
Shelf_79281,3F,44,23
Shelf_79282,2F,57,8
Shelf_79283,3F,49,24
Shelf_79284,2F,24,9
Shelf_79285,2F,18,10
Shelf_79286,2F,46,2
Shelf_79287,2F,33,23
Shelf_79288,3F,42,23
Shelf_79289,3F,40,20
Shelf_79290,3F,39,12
Shelf_79291,2F,8,4
Shelf_79292,2F,41,4
Shelf_79293,2F,20,10
Shelf_79294,2F,59,22
Shelf_79295,2F,22,8
Shelf_79296,2F,27,8
Shelf_79297,2F,59,17
Shelf_79298,2F,47,1
Shelf_79299,3F,20,6
Shelf_79300,2F,18,13
Shelf_79301,2F,21,17
Shelf_79302,2F,11,8
Shelf_79303,2F,54,23
Shelf_79304,3F,18,13
Shelf_79305,2F,28,23
Shelf_79306,3F,56,6
Shelf_79307,2F,56,18
Shelf_79308,3F,42,4
Shelf_79309,3F,52,4
Shelf_79310,3F,13,8
Shelf_79311,3F,21,21
Shelf_79312,2F,55,6
Shelf_79313,2F,21,6
Shelf_79314,3F,22,23
Shelf_79315,2F,40,30
Shelf_79316,3F,9,1
Shelf_79317,3F,28,13
Shelf_79318,2F,12,13
Shelf_79319,2F,39,28
Shelf_79320,2F,38,8
Shelf_79321,3F,19,12
Shelf_79322,2F,38,21
Shelf_79323,3F,9,6
Shelf_79324,2F,49,5
Shelf_79325,2F,18,21
Shelf_79326,2F,17,1
Shelf_79327,2F,10,14
Shelf_79328,3F,25,30
Shelf_79329,2F,29,13
Shelf_79330,3F,28,24
Shelf_79331,3F,57,1
Shelf_79332,3F,36,30
Shelf_79333,3F,37,6
Shelf_79334,3F,23,23
Shelf_79335,3F,30,21
Shelf_79336,2F,48,24
Shelf_79337,3F,33,10
Shelf_79338,3F,37,14
Shelf_79339,3F,31,24
Shelf_79340,2F,11,14
Shelf_79341,2F,10,6
Shelf_79342,3F,35,10
Shelf_79343,2F,12,21
Shelf_79344,3F,26,28
Shelf_79345,2F,54,16
Shelf_79346,2F,9,21
Shelf_79347,2F,51,1
Shelf_79348,3F,31,20
Shelf_79349,2F,35,17
Shelf_79350,2F,53,23
Shelf_79351,2F,26,16
Shelf_79352,2F,21,8
Shelf_79353,3F,38,13
Shelf_79354,3F,46,8
Shelf_79355,3F,39,27
Shelf_79356,2F,14,5
Shelf_79357,3F,55,17
Shelf_79358,3F,59,23
Shelf_79359,3F,28,20
Shelf_79360,2F,37,14
Shelf_79361,3F,24,20
Shelf_79362,2F,42,8
Shelf_79363,2F,34,2
Shelf_79364,2F,37,30
Shelf_79365,2F,37,1
Shelf_79366,2F,45,20
Shelf_79367,3F,8,5
Shelf_79368,3F,31,13
Shelf_79369,2F,8,13
Shelf_79370,3F,21,14
Shelf_79371,2F,14,4
Shelf_79372,2F,45,24
Shelf_79373,3F,11,10
Shelf_79374,3F,30,20
Shelf_79375,3F,38,1
Shelf_79376,3F,16,24
Shelf_79377,2F,29,2
Shelf_79378,2F,9,12
Shelf_79379,3F,50,8
Shelf_79380,3F,15,14
Shelf_79381,3F,28,1
Shelf_79382,3F,26,24
Shelf_79383,3F,53,5
Shelf_79384,3F,50,6
Shelf_79385,2F,55,20
Shelf_79386,2F,50,8
Shelf_79387,2F,29,14
Shelf_79388,2F,26,18
Shelf_79389,2F,55,1
Shelf_79390,3F,59,3
Shelf_79391,3F,32,21
Shelf_79392,3F,31,4
Shelf_79393,2F,47,16
Shelf_79394,3F,13,5
Shelf_79395,2F,48,17
Shelf_79396,3F,53,6
Shelf_79397,2F,57,2
Shelf_79398,3F,55,8
Shelf_79399,3F,24,8
Shelf_79400,2F,49,13
Shelf_79401,2F,21,4
Shelf_79402,3F,35,18
Shelf_79403,3F,30,5
Shelf_79404,3F,26,8
Shelf_79405,2F,31,27
Shelf_79406,3F,24,16
Shelf_79407,3F,53,13
Shelf_79408,3F,32,26
Shelf_79409,2F,26,17
Shelf_79410,2F,41,5
Shelf_79411,2F,46,8
Shelf_79412,2F,22,12
Shelf_79413,3F,9,2
Shelf_79414,3F,18,16
Shelf_79415,3F,40,5
Shelf_79416,3F,50,12
Shelf_79417,3F,39,2
Shelf_79418,3F,14,24
Shelf_79419,2F,36,18
Shelf_79420,2F,45,1
Shelf_79421,3F,13,12
Shelf_79422,3F,48,14
Shelf_79423,3F,42,30
Shelf_79424,3F,46,14
Shelf_79425,2F,10,13
Shelf_79426,2F,37,21
Shelf_79427,3F,16,2
Shelf_79428,3F,10,21
Shelf_79429,3F,21,23
Shelf_79430,2F,11,21
Shelf_79431,3F,40,6
Shelf_79432,2F,41,28
Shelf_79433,2F,10,9
Shelf_79434,3F,22,4
Shelf_79435,2F,16,21
Shelf_79436,2F,50,14
Shelf_79437,3F,30,23
Shelf_79438,3F,11,24
Shelf_79439,3F,11,16
Shelf_79440,3F,26,2
Shelf_79441,2F,57,13
Shelf_79442,2F,59,13
Shelf_79443,2F,53,14
Shelf_79444,2F,18,23
Shelf_79445,2F,57,20
Shelf_79446,2F,49,16
Shelf_79447,3F,41,6
Shelf_79448,2F,24,23
Shelf_79449,2F,38,28
Shelf_79450,3F,44,21
Shelf_79451,3F,53,12
Shelf_79452,2F,36,30
Shelf_79453,3F,15,20
Shelf_79454,3F,14,18
Shelf_79455,2F,8,5
Shelf_79456,2F,46,21
Shelf_79457,3F,14,20
Shelf_79458,3F,49,17
Shelf_79459,2F,49,24
Shelf_79460,2F,16,20
Shelf_79461,3F,46,17
Shelf_79462,2F,21,14
Shelf_79463,2F,13,24
Shelf_79464,2F,29,24
Shelf_79465,3F,30,28
Shelf_79466,2F,24,13
Shelf_79467,3F,44,5
Shelf_79468,2F,32,10
Shelf_79469,3F,20,23
Shelf_79470,2F,16,9
Shelf_79471,3F,50,5
Shelf_79472,2F,31,23
Shelf_79473,2F,16,8
Shelf_79474,2F,19,17
Shelf_79475,2F,46,5
Shelf_79476,3F,46,2
Shelf_79477,2F,35,12
Shelf_79478,3F,59,20
